,Title,Citation,Conference,Publisher,Journal,Date,Authors
2112,Zero-shot translation for Indian languages with sparse data,6,Unknown,Unknown,Proceedings of the 16th machine translation summit (MTSummit 2017),2017,"Giulia Mattoni, Pat Nagle, Carlos Collantes, Dimitar Shterionov"
2113,Compacting boolean formulae for inference in probabilistic logic programming,5,International Conference on Logic Programming and Nonmonotonic Reasoning,"Springer, Cham",Unknown,2015,"Theofrastos Mantadelis, Dimitar Shterionov, Gerda Janssens"
2114,When less is more in neural quality estimation of machine translation. An industry case study,4,European Association for Machine Translation,European Association for Machine Translation,Unknown,2019,"Dimitar Shterionov, Felix do Carmo, Joss Moorkens, Eric Paquin, Dag Schmidtke, Declan Groves, Andy Way"
2115,A roadmap to neural automatic post-editing: an empirical approach,3,Unknown,Springer Netherlands,Machine Translation,2020,"Dimitar Shterionov, FÃ©lix do Carmo, Joss Moorkens, Murhaf Hossari, Joachim Wagner, Eric Paquin, Dag Schmidtke, Declan Groves, Andy Way"
2116,ABI neural ensemble model for gender prediction adapt Bar-ilan submission for the Clin29 shared task on gender prediction,3,Unknown,Unknown,arXiv preprint arXiv:1902.08856,2019,"Eva Vanmassenhove, Amit Moryossef, Alberto Poncelas, Andy Way, Dimitar Shterionov"
2117,Crucial components in probabilistic inference pipelines,3,Unknown,Unknown,Unknown,2015,"Dimitar Shterionov, Gerda Janssens"
2118,APE through neural and statistical MT with augmented data. ADAPT/DCU submission to the WMT 2019 APE shared task,2,"Proceedings of the Fourth Conference on Machine Translation (Volume 3: Shared Task Papers, Day 2)",Unknown,Unknown,2019,"Dimitar Shterionov, Joachim Wagner, FÃ©lix Do Carmo"
2119,Towards language-agnostic alignment of product titles and descriptions: a neural approach,2,Unknown,Unknown,Unknown,2019,"Daniel Stein, Dimitar Shterionov, Andy Way"
2120,Integration of a Multilingual Preordering Component into a Commercial SMT Platform,2,Unknown,De Gruyter Poland,The Prague Bulletin of Mathematical Linguistics,2017,"Anita Ramm, Riccardo Superbo, Dimitar Shterionov, Tony Oâ€™Dowd, Alexander Fraser"
2121,Improving KantanMT training efficiency with fast align,2,Unknown,AMTA,Unknown,2016,"Dimitar Shterionov, Jinhua Du, Marc Anthony Palminteri, Laura Casanellas, Tony O'Dowd, Andy Way"
2122,NeuTral Rewriter: A Rule-Based and Neural Approach to Automatic Rewriting into Gender-Neutral Alternatives,1,Unknown,Unknown,arXiv preprint arXiv:2109.06105,2021,"Eva Vanmassenhove, Chris Emmery, Dimitar Shterionov"
2123,An investigative study of multi-modal cross-lingual retrieval,1,Proceedings of the workshop on Cross-Language Search and Summarization of Text and Speech (CLSSTS2020),Unknown,Unknown,2020,"Piyush Arora, Dimitar Shterionov, Yasufumi Moriya, Abhishek Kaushik, Daria Dzendzik, Gareth Jones"
2124,cProbLog: Restricting the possible worlds of probabilistic logic programs,1,Unknown,Unknown,Proceedings FLOC workshop Probabilistic Logic Programming,2014,"Dimitar Shterionov, Gerda Janssens"
2125,Pattern-based compaction for ProbLog inference,1,Unknown,Cambridge University Press,Theory and Practice of Logic Programming,2013,"Dimitar Shterionov, Theofrastos Mantadelis, Gerda Janssens"
2126,Proceedings of the 1st International Workshop on Automatic Translation for Signed and Spoken Languages (AT4SSL),Unknown,Proceedings of the 1st International Workshop on Automatic Translation for Signed and Spoken Languages (AT4SSL),Unknown,Unknown,2021,Dimitar Shterionov
2127,Early-stage development of the SignON application and open frameworkâ€“challenges and opportunities,Unknown,Proceedings of Machine Translation Summit XVIII: Users and Providers Track,Unknown,Unknown,2021,Dimitar Shterionov
2128,Defining meaningful units. Challenges in sign segmentation and segment-meaning mapping (short paper),Unknown,Proceedings of the 1st International Workshop on Automatic Translation for Signed and Spoken Languages (AT4SSL),Unknown,Unknown,2021,"Mirella De Sisto, Dimitar Shterionov, Irene Murtagh, Myriam Vermeerbergen, Lorraine Leeson"
2129,A Novel Pipeline for Domain Detection and Selecting In-domain Sentences in Machine Translation Systems,Unknown,The 31st Meeting of Computational Linguistics in The Netherlands (CLIN 31),Unknown,Unknown,2021,"Javad Pourmostafa Roshan Sharami, Dimitar Shterionov, Pieter Spronck"
2130,SignON: Bridging the gap between Sign and Spoken Languages,Unknown,Unknown,Unknown,Unknown,2021,"H Saggion, D Shterionov, G Labaka, T Van de Cruys, V Vandeghinste, KU Leuven, J Blat"
2131,"Proceedings of Machine Translation Summit XVII: Translator, Project and User Tracks",Unknown,"Proceedings of Machine Translation Summit XVII: Translator, Project and User Tracks",Unknown,Unknown,2019,"Mikel L Forcada, Andy Way, John Tinsley, Dimitar Shterionov, Celia Rico, Federico Gaspari"
2132,Proceedings of the Second Workshop on Multilingualism at the Intersection of Knowledge Bases and Machine Translation,Unknown,Proceedings of the Second Workshop on Multilingualism at the Intersection of Knowledge Bases and Machine Translation,Unknown,Unknown,2019,"Mihael Arcan, Marco Turchi, Jinhua Du, Dimitar Shterionov, Daniel Torregrosa"
2133,"Proceedings of Machine Translation Summit XVII Volume 2: Translator, Project and User Tracks",Unknown,"Proceedings of Machine Translation Summit XVII Volume 2: Translator, Project and User Tracks",Unknown,Unknown,2019,"Mikel L Forcada, Andy Way, John Tinsley, Dimitar Shterionov, Celia Rico, Federico Gaspari"
2134,ABI Neural Ensemble Model for Gender Prediction.,Unknown,GxG@ CLIN,Unknown,Unknown,2019,"Eva Vanmassenhove, Amit Moryossef, Alberto Poncelas, Andy Way, Dimitar Sht"
2135,Divide and Conquer Strategy for Large Data MT,Unknown,"12th Conference of the Association for Machine Translation in the Americas, AMTA 2016",Association for Machine Translation in the Americas,Unknown,2016,Dimitar Shterionov
2136,Design and Development of Probabilistic Inference Pipelines,Unknown,Unknown,Unknown,Unknown,2015,Dimitar Shterionov
2137,Implementation and Performance of Probabilistic Inference Pipelines: Data and Results,Unknown,Unknown,"Department of Computer Science, KU Leuven; Leuven, Belgium",CW Reports,2015,"Dimitar Shterionov, Gerda Janssens"
2138,inference. Under consideration for publication in Theory and Practice of Logic Programming 1 Pattern-Based Compaction for ProbLog Inference,Unknown,Unknown,Unknown,Unknown,2003,"Dimitar Shterionov, Theofrastos Mantadelis, Gerda Janssens, Dimitar Shterionov, Theofrastos Mantadelis, Gerda Janssens, Dimitar Shterionov, Theofrastos Mantadelis, Gerda Janssens"
2139,Appendix to Compacting Boolean Formulae for Inference in Probabilistic Logic Programming,Unknown,Unknown,Unknown,Unknown,Unknown,"Theofrastos Mantadelis, Dimitar Shterionov, Gerda Janssens"
2140,fast align,Unknown,Unknown,Unknown,Unknown,Unknown,"Dimitar Shterionov, Jinhua Du, Marc Anthony Palminteri, Laura Casanellas, Tony Oâ€™Dowd, Andy Way"
2141,Quering Performantly in Several Possible Worlds,Unknown,Unknown,Unknown,Unknown,Unknown,Dimitar Sht Shterionov
2142,Compacting Boolean Formulae for Inference in PLP,Unknown,Unknown,Unknown,Unknown,Unknown,"Theofrastos Mantadelis, Dimitar Shterionov, Gerda Janssens"
2143,Automatic approximation for the verification of cryptographic protocols,23,Formal Aspects of Security,"Springer, Berlin, Heidelberg",Unknown,2002,"FrÃ©dÃ©ric Oehl, GÃ©rard CÃ©cÃ©, Olga Kouchnarenko, David Sinclair"
2144,Using example-based reasoning for selective move generation in two player adversarial games,14,European Workshop on Advances in Case-Based Reasoning,"Springer, Berlin, Heidelberg",Unknown,1998,David Sinclair
2145,An object-oriented methodology from requirements to validation,14,Unknown,"Springer, London",Unknown,1996,"David Sinclair, Gary Clynch, Brian Stone"
2146,Semantic analysis of field sports video using a petri-net of audio-visual concepts,13,Unknown,Oxford University Press,The Computer Journal,2009,"Liang Bai, Songyang Lao, Alan F Smeaton, Noel E O'Connor, David Sadlier, David Sinclair"
2147,The Dual Brake Inertia Dynamometerâ€”A New Tool for Brake Testing,12,Unknown,"Society of Automotive Engineers, Inc.",SAE Transactions,1963,"David Sinclair, WF Gulick"
2148,Empowerment and embodiment for collaborative mixed reality systems,8,Unknown,Unknown,Computer Animation and Virtual Worlds,2018,"Ye Pan, David Sinclair, Kenny Mitchell"
2149,Implementing protocol verification for E-commerce,8,Unknown,Unknown,Unknown,2001,"Benjamin Aziz, David Gray, Geoff Hamilton, Frederic Oehl, James F Power, David Sinclair"
2150,Using an object-oriented methodology to bring a hybrid system from initial concept to formal definition,8,International Workshop on Hybrid and Real-Time Systems,"Springer, Berlin, Heidelberg",Unknown,1997,David Sinclair
2151,Combining two approaches for the verification of cryptographic protocols,7,"Workshop Specification, Analysis and Validation for Emerging Technologies in Computational Logic (SAVE 2001)",Unknown,Unknown,2001,"Frederic Oehl, David Sinclair"
2152,Combining Isabelle and Timbuk for Cryptographic Protocol Verification,6,Unknown,Unknown,Proceedings Workshop on SecuritÃ© de la Communication sur Internet (SECI 2002),2002,"FrÃ©dÃ©ric Oehl, David Sinclair"
2153,The GST load balancing algorithm for parallel and distributed systems,6,Unknown,Elsevier,International journal of approximate reasoning,1998,David Sinclair
2154,Modelling and verification of cyber-physical system,4,Unknown,20th European Meeting on Cybernetics and System Research,Unknown,2010,"Michal Pluska, David Sinclair"
2155,The Role of Software Engineering in Future Automotive Systems Development,3,Unknown,SAE International,SAE International Journal of Passenger Cars-Electronic and Electrical Systems,2009,"SiobhÃ¡n Clarke, Brian Fitzgerald, Paddy Nixon, Klaus Pohl, Kevin Ryan, David Sinclair, Steffen Thiel"
2156,Mediating between heterogeneous ontologies using schema matching techniques,3,"IRI-2005 IEEE International Conference on Information Reuse and Integration, Conf, 2005.",IEEE,Unknown,2005,"Oliver Lyttleton, David Sinclair, David Tracey"
2157,Combining two approaches for the formal verification of cryptographic protocols,3,Unknown,Unknown,"Proceedings of ICLP Workshop on Specification, Analysis and Validation for Emerging technologies in computational logic",2001,"F Oehl, D Sinclair"
2158,Specifying and verifying TCP/IP using Mixed Intuitionistic Linear Logic,3,Unknown,"Technical report, Dublin City Univ",Unknown,2001,"David Gray, Geoff Hamilton, James Power, David Sinclair"
2159,Specifying and Verifying IP with Linear Logic,3,Unknown,Unknown,Unknown,2000,"David Sinclair, James F Power, Paul Gibson, David Gray, Geoff Hamilton"
2160,Integrated System Design with an Object-Oriented Methodology,3,Unknown,"Springer, Boston, MA",Unknown,1996,"EP Mariatos, AN Birbas, MK Birbas, I Karathanasis, M Jadoul, K Verschaeve, J-L Roux, D Sinclair"
2161,A Formal Model of Forth Control Words in the Pi-Calculus,2,Unknown,Unknown,Journal of Universal Computer Science,2004,"James F Power, David Sinclair"
2162,A formal approach to HW/SW co-design: the INSYDE project,2,Proceedings IEEE Symposium and Workshop on Engineering of Computer-Based Systems,IEEE,Unknown,1996,"D Sinclair, Ludo Cuypers, Kurt Verschaeve, Eckhardt Holz, A Birbas, V Mariatos, N Kyrloglou, JL Roux"
2163,Validation of hybrid systems by co-simulation,2,International Hybrid Systems Workshop,"Springer, Berlin, Heidelberg",Unknown,1995,"David Sinclair, Eckhardt Holz, Dorota Witaszek, Maciej Wasowski"
2164,Dual sensor filtering for robust tracking of head-mounted displays,1,Unknown,Unknown,Unknown,2014,"Nicholas T Swafford, Bastiaan J Boom, Kartic Subr, David Sinclair, Darren Cosker, Kenny Mitchell"
2165,Specifying and verifying communications protocols using mixed intuitionistic linear logic,1,Unknown,Elsevier,Electronic Notes in Theoretical Computer Science,2005,"David Sinclair, James Power"
2166,Four logics and a protocol,1,Unknown,Unknown,Unknown,1999,"David Gray, Geoff Hamilton, David Sinclair, Paul Gibson, James F Power"
2167,Visualisation and navigation of transmedia content data,Unknown,Unknown,Unknown,Unknown,2019,Unknown
2168,"Mitchell, K.(2014) Dual sensor filtering for robust tracking of head-mounted displays. In: 20th ACM Symposium on Virtual Reality Software and Technology, VRST 2014, 2014-11-11-2014",Unknown,Unknown,Unknown,Unknown,2014,"NT Swafford, BJ Boom, K Subr, D Sinclair, D Cosker"
2169,Security design patterns in the MASTER workbench,Unknown,Unknown,"Springer, Cham",Unknown,2014,"Paul J Kearney, David A Sinclair, Sebastian Wagner"
2170,The design methodology for the verification of hybrid dynamical systems,Unknown,2011 IEEE 10th International Conference on Cybernetic Intelligent Systems (CIS),IEEE,Unknown,2011,"Michal Pluska, David Sinclair"
2171,The design methodology for hybrid system verification,Unknown,2010 IEEE 9th International Conference on Cyberntic Intelligent Systems,IEEE,Unknown,2010,"Michal Pluska, David Sinclair"
2172,Hybrid systems controller design methodology,Unknown,Unknown,Unknown,Unknown,2010,"Michal Pluska, David Sinclair"
2173,Weakest Preconditions for Applied\pi-Calculus,Unknown,2007 International Multi-Conference on Computing in the Global Information Technology (ICCGI'07),IEEE,Unknown,2007,"Decai Jiao, David Sinclair"
2174,WP4PI: a proof system based on the weakest preconditions for the applied Ï€-calculus,Unknown,Unknown,IET Digital Library,Unknown,2007,"Decai Jiao, David Sinclair"
2175,Analyzing CAS protocol using weakest precondition semantics for the applied Ï€-calculus,Unknown,Unknown,IET Digital Library,Unknown,2007,"Decai Jiao, David Sinclair"
2176,A Weakest Precondition Calculus for Applied Ï€-Calculus,Unknown,Unknown,Unknown,Unknown,2005,"Jiao Decai, David Sinclair"
2177,Synthesising attacks on cryptographic protocols,Unknown,International Symposium on Automated Technology for Verification and Analysis,"Springer, Berlin, Heidelberg",Unknown,2004,"David Sinclair, David Gray, Geoff Hamilton"
2178,Automatic Approximation for the Verification of Cryptographic Protocols,Unknown,Unknown,Unknown,Unknown,2002,"FrÃ©dÃ©ric Oehlâ€”GÃ©rard CÃ©cÃ©â€”Olga Kouchnarenko, David Sinclair"
2179,A Formal Model of Forth Control Words in the Pi-Calculus-and its animation in Pict,Unknown,Unknown,Unknown,Unknown,2001,"David Sinclair, James Power"
2180,A Specification of TCP/IP using Mixed Intuitionistic Linear Logic,Unknown,Unknown,Unknown,Unknown,2001,"David Gray, Geoff Hamilton, James F Power, David Sinclair"
2181,Specifying and Verifying TCP/IP with Linear Logic,Unknown,Unknown,Unknown,Unknown,1999,David Sinclair
2182,Load balancing in parallel and distributed systems,Unknown,Unknown,Unknown,Unknown,1993,David Sinclair
2183,Synthesis of 2 dimensional image filters by cellular automata,Unknown,Unknown,Unknown,Unknown,1991,David Sinclair
2184,THE AIRLINE CREW ROSTERING PROBLEM,Unknown,Unknown,Unknown,Unknown,Unknown,"TrÃ­ona NÃ­ Ã‰igeartaigh, David Sinclair"
2185,Evaluation campaigns and TRECVid,1546,Proceedings of the 8th ACM international workshop on Multimedia information retrieval,ACM,Unknown,2006,"Alan F Smeaton, Paul Over, Wessel Kraaij"
2186,"TRECVID 2013--An overview of the goals, tasks, data, evaluation mechanisms, and metrics",718,Unknown,Unknown,TRECVID Publications Home,2014,"Paul D Over, Jonathan G Fiscus, Gregory A Sanders, David M Joy, Martial Michel, George M Awad, Alan Smeaton, Wessel Kraaij, Georges QuÃ©not"
2187,"TRECVid 2011 - An overview of the goals, tasks, data, evaluation mechanisms and metrics",718,The TRECVid Workshop,National Insititute of Standards and Technology,Unknown,2011,"Paul Over, George Awad, Jon Fiscus, Brian Antonishek, Martial Michel, Alan F Smeaton, Wessel Kraaij, Georges QuÃ©not"
2188,On using Twitter to monitor political sentiment and predict election results,484,Unknown,Unknown,Proceedings of the Workshop on Sentiment Analysis where AI meets Psychology (SAAIP 2011),2011,"Adam Bermingham, Alan Smeaton"
2189,Classifying sentiment in microblogs: is brevity an advantage?,460,Proceedings of the 19th ACM international conference on Information and knowledge management,ACM,Unknown,2010,"Adam Bermingham, Alan F Smeaton"
