Name1,Name2,Total_Paper_Count,Total_Citations_Achieved
525,821,1,6
91,525,1,6
365,525,1,6
525,1123,1,6
525,569,1,6
525,899,1,6
525,677,1,6
222,525,1,6
525,1047,1,6
525,1004,1,6
215,525,1,6
525,575,1,6
131,525,1,6
482,525,1,6
525,648,1,6
288,525,1,6
525,744,1,6
145,525,1,6
454,525,1,6
525,692,1,6
225,525,1,6
525,1059,1,6
525,543,1,6
346,525,1,6
69,869,1,6
69,768,1,6
69,847,1,6
69,503,1,6
69,587,1,6
69,264,1,6
35,69,1,6
69,821,1,6
69,91,1,6
69,365,1,6
69,1123,1,6
69,569,1,6
69,899,1,6
69,677,1,6
69,222,1,6
69,1047,1,6
69,1004,1,6
69,215,1,6
69,575,1,6
69,131,1,6
69,482,1,6
69,648,1,6
69,288,1,6
69,744,1,6
69,145,1,6
69,454,1,6
69,692,1,6
69,225,1,6
69,1059,1,6
69,543,1,6
69,346,1,6
768,869,1,6
847,869,1,6
503,869,1,6
587,869,1,6
264,869,1,6
35,869,1,6
821,869,1,6
91,869,1,6
365,869,1,6
869,1123,1,6
569,869,1,6
869,899,1,6
677,869,1,6
222,869,1,6
869,1047,1,6
869,1004,1,6
215,869,1,6
575,869,1,6
131,869,1,6
482,869,1,6
648,869,1,6
288,869,1,6
744,869,1,6
145,869,1,6
454,869,1,6
692,869,1,6
225,869,1,6
869,1059,1,6
543,869,1,6
346,869,1,6
768,847,1,6
503,768,1,6
587,768,1,6
264,768,1,6
35,768,1,6
768,821,1,6
91,768,1,6
365,768,1,6
768,1123,1,6
569,768,1,6
768,899,1,6
677,768,1,6
222,768,1,6
768,1047,1,6
768,1004,1,6
215,768,1,6
575,768,1,6
131,768,1,6
482,768,1,6
648,768,1,6
288,768,1,6
744,768,1,6
145,768,1,6
454,768,1,6
692,768,1,6
225,768,1,6
768,1059,1,6
543,768,1,6
346,768,1,6
503,847,1,6
587,847,1,6
264,847,1,6
35,847,1,6
821,847,1,6
91,847,1,6
365,847,1,6
847,1123,1,6
569,847,1,6
847,899,1,6
677,847,1,6
222,847,1,6
847,1047,1,6
847,1004,1,6
215,847,1,6
575,847,1,6
131,847,1,6
482,847,1,6
648,847,1,6
288,847,1,6
744,847,1,6
145,847,1,6
454,847,1,6
692,847,1,6
225,847,1,6
847,1059,1,6
543,847,1,6
346,847,1,6
503,587,1,6
264,503,1,6
35,503,1,6
503,821,1,6
91,503,1,6
365,503,1,6
503,1123,1,6
503,569,1,6
503,899,1,6
503,677,1,6
222,503,1,6
503,1047,1,6
503,1004,1,6
215,503,1,6
503,575,1,6
131,503,1,6
482,503,1,6
503,648,1,6
288,503,1,6
503,744,1,6
145,503,1,6
454,503,1,6
503,692,1,6
225,503,1,6
503,1059,1,6
503,543,1,6
346,503,1,6
264,587,1,6
35,587,1,6
587,821,1,6
91,587,1,6
365,587,1,6
587,1123,1,6
569,587,1,6
587,899,1,6
587,677,1,6
222,587,1,6
587,1047,1,6
587,1004,1,6
215,587,1,6
575,587,1,6
131,587,1,6
482,587,1,6
587,648,1,6
288,587,1,6
587,744,1,6
145,587,1,6
454,587,1,6
587,692,1,6
225,587,1,6
587,1059,1,6
543,587,1,6
346,587,1,6
35,264,1,6
264,821,1,6
91,264,1,6
264,365,1,6
264,1123,1,6
264,569,1,6
264,899,1,6
264,677,1,6
222,264,1,6
264,1047,1,6
264,1004,1,6
215,264,1,6
264,575,1,6
131,264,1,6
264,482,1,6
264,648,1,6
264,288,1,6
264,744,1,6
145,264,1,6
264,454,1,6
264,692,1,6
225,264,1,6
264,1059,1,6
264,543,1,6
264,346,1,6
35,821,1,6
35,91,1,6
35,365,1,6
35,1123,1,6
35,569,1,6
35,899,1,6
35,677,1,6
35,222,1,6
35,1047,1,6
35,1004,1,6
35,215,1,6
35,575,1,6
35,131,1,6
35,482,1,6
35,648,1,6
35,288,1,6
35,744,1,6
35,145,1,6
35,454,1,6
35,692,1,6
35,225,1,6
35,1059,1,6
35,543,1,6
35,346,1,6
91,821,1,6
365,821,1,6
821,1123,1,6
569,821,1,6
821,899,1,6
677,821,1,6
222,821,1,6
821,1047,1,6
821,1004,1,6
215,821,1,6
575,821,1,6
131,821,1,6
482,821,1,6
648,821,1,6
288,821,1,6
744,821,1,6
145,821,1,6
454,821,1,6
692,821,1,6
225,821,1,6
821,1059,1,6
543,821,1,6
346,821,1,6
91,365,1,6
91,1123,1,6
91,569,1,6
91,899,1,6
91,677,1,6
91,222,1,6
91,1047,1,6
91,1004,1,6
91,215,1,6
91,575,1,6
91,131,1,6
91,482,1,6
91,648,1,6
91,288,1,6
91,744,1,6
91,145,1,6
91,454,1,6
91,692,1,6
91,225,1,6
91,1059,1,6
91,543,1,6
91,346,1,6
365,1123,1,6
365,569,1,6
365,899,1,6
365,677,1,6
222,365,1,6
365,1047,1,6
365,1004,1,6
215,365,1,6
365,575,1,6
131,365,1,6
365,482,1,6
365,648,1,6
288,365,1,6
365,744,1,6
145,365,1,6
365,454,1,6
365,692,1,6
225,365,1,6
365,1059,1,6
365,543,1,6
346,365,1,6
569,1123,1,6
899,1123,1,6
677,1123,1,6
222,1123,1,6
1047,1123,1,6
1004,1123,1,6
215,1123,1,6
575,1123,1,6
131,1123,1,6
482,1123,1,6
648,1123,1,6
288,1123,1,6
744,1123,1,6
145,1123,1,6
454,1123,1,6
692,1123,1,6
225,1123,1,6
1059,1123,1,6
543,1123,1,6
346,1123,1,6
569,899,1,6
569,677,1,6
222,569,1,6
569,1047,1,6
569,1004,1,6
215,569,1,6
569,575,1,6
131,569,1,6
482,569,1,6
569,648,1,6
288,569,1,6
569,744,1,6
145,569,1,6
454,569,1,6
569,692,1,6
225,569,1,6
569,1059,1,6
543,569,1,6
346,569,1,6
677,899,1,6
222,899,1,6
899,1047,1,6
899,1004,1,6
215,899,1,6
575,899,1,6
131,899,1,6
482,899,1,6
648,899,1,6
288,899,1,6
744,899,1,6
145,899,1,6
454,899,1,6
692,899,1,6
225,899,1,6
899,1059,1,6
543,899,1,6
346,899,1,6
222,677,1,6
677,1047,1,6
677,1004,1,6
215,677,1,6
575,677,1,6
131,677,1,6
482,677,1,6
648,677,1,6
288,677,1,6
677,744,1,6
145,677,1,6
454,677,1,6
677,692,1,6
225,677,1,6
677,1059,1,6
543,677,1,6
346,677,1,6
222,1047,1,6
222,1004,1,6
215,222,1,6
222,575,1,6
131,222,1,6
222,482,1,6
222,648,1,6
222,288,1,6
222,744,1,6
145,222,1,6
222,454,1,6
222,692,1,6
222,225,1,6
222,1059,1,6
222,543,1,6
222,346,1,6
1004,1047,1,6
215,1047,1,6
575,1047,1,6
131,1047,1,6
482,1047,1,6
648,1047,1,6
288,1047,1,6
744,1047,1,6
145,1047,1,6
454,1047,1,6
692,1047,1,6
225,1047,1,6
1047,1059,1,6
543,1047,1,6
346,1047,1,6
215,1004,1,6
575,1004,1,6
131,1004,1,6
482,1004,1,6
648,1004,1,6
288,1004,1,6
744,1004,1,6
145,1004,1,6
454,1004,1,6
692,1004,1,6
225,1004,1,6
1004,1059,1,6
543,1004,1,6
346,1004,1,6
215,575,1,6
131,215,1,6
215,482,1,6
215,648,1,6
215,288,1,6
215,744,1,6
145,215,1,6
215,454,1,6
215,692,1,6
215,225,1,6
215,1059,1,6
215,543,1,6
215,346,1,6
131,575,1,6
482,575,1,6
575,648,1,6
288,575,1,6
575,744,1,6
145,575,1,6
454,575,1,6
575,692,1,6
225,575,1,6
575,1059,1,6
543,575,1,6
346,575,1,6
131,482,1,6
131,648,1,6
131,288,1,6
131,744,1,6
131,145,1,6
131,454,1,6
131,692,1,6
131,225,1,6
131,1059,1,6
131,543,1,6
131,346,1,6
482,648,1,6
288,482,1,6
482,744,1,6
145,482,1,6
454,482,1,6
482,692,1,6
225,482,1,6
482,1059,1,6
482,543,1,6
346,482,1,6
288,648,1,6
648,744,1,6
145,648,1,6
454,648,1,6
648,692,1,6
225,648,1,6
648,1059,1,6
543,648,1,6
346,648,1,6
288,744,1,6
145,288,1,6
288,454,1,6
288,692,1,6
225,288,1,6
288,1059,1,6
288,543,1,6
288,346,1,6
145,744,1,6
454,744,1,6
692,744,1,6
225,744,1,6
744,1059,1,6
543,744,1,6
346,744,1,6
145,454,1,6
145,692,1,6
145,225,1,6
145,1059,1,6
145,543,1,6
145,346,1,6
454,692,1,6
225,454,1,6
454,1059,1,6
454,543,1,6
346,454,1,6
225,692,1,6
692,1059,1,6
543,692,1,6
346,692,1,6
225,1059,1,6
225,543,1,6
225,346,1,6
543,1059,1,6
346,1059,1,6
346,543,1,6
393,1042,1,0
127,788,1,1
917,1124,1,1
34,878,1,2
475,878,1,2
901,917,2,0
757,901,2,0
757,917,9,23
882,917,1,1
656,682,1,4
34,682,1,4
881,917,1,3
94,315,1,2
94,510,1,2
315,510,1,2
408,757,1,0
408,448,1,0
448,757,1,0
656,878,3,8
375,463,2,3
34,375,2,3
375,556,2,3
375,724,2,3
34,463,2,3
463,556,2,3
463,724,2,3
34,556,2,3
34,724,2,3
556,724,2,3
788,991,1,6
325,991,1,6
991,1087,1,6
673,991,1,6
663,991,1,6
39,991,1,6
355,991,1,6
991,1120,1,6
667,991,1,6
991,1100,1,6
325,788,1,6
788,1087,1,6
673,788,1,6
663,788,1,6
39,788,1,6
355,788,1,6
788,1120,1,6
667,788,1,6
788,1100,1,6
325,1087,1,6
325,673,1,6
325,663,1,6
39,325,1,6
325,355,1,6
325,1120,1,6
325,667,1,6
325,1100,1,6
673,1087,1,6
663,1087,1,6
39,1087,1,6
355,1087,1,6
1087,1120,1,6
667,1087,1,6
1087,1100,1,6
663,673,1,6
39,673,1,6
355,673,1,6
673,1120,1,6
667,673,1,6
673,1100,1,6
39,663,1,6
355,663,1,6
663,1120,1,6
663,667,1,6
663,1100,1,6
39,355,1,6
39,1120,1,6
39,667,1,6
39,1100,1,6
355,1120,1,6
355,667,1,6
355,1100,1,6
667,1120,1,6
1100,1120,1,6
667,1100,1,6
475,656,1,0
393,475,1,0
393,656,2,5
120,745,1,0
745,929,1,0
120,929,1,0
176,182,1,0
77,182,1,0
77,176,1,0
393,878,1,5
369,583,2,9
174,530,1,8
174,230,1,8
174,524,1,8
230,530,1,8
524,530,1,8
230,524,1,8
578,1030,1,40
1030,1104,1,40
578,1104,1,40
100,917,1,5
100,757,1,5
190,315,1,85
530,876,1,18
170,1094,1,0
1094,1109,1,0
170,1109,1,0
877,1184,2,4
395,1184,1,2
146,1184,1,2
395,877,1,2
146,877,1,2
146,395,1,2
303,1186,1,2
1148,1186,1,2
412,1154,1,0
412,458,1,0
412,1155,1,0
458,1154,1,0
1154,1155,1,0
458,1155,1,0
383,1184,1,2
383,877,1,2
705,961,1,11
943,961,1,11
705,943,1,11
